Id,code_module_x,code_presentation_x_x,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,final_result,score,code_module_y,code_presentation_y_y
245,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,60,Pass,62,AAA,2013J
246,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,60,Pass,62,AAA,2014J
247,AAA,2013J,F,South Region,A Level or Equivalent,80-90%,35-55,0,120,Withdrawn,38,AAA,2013J
248,AAA,2013J,F,South Region,A Level or Equivalent,80-90%,35-55,0,120,Withdrawn,38,AAA,2014J
249,AAA,2013J,F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,Withdrawn,51,AAA,2013J
250,AAA,2013J,F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,Withdrawn,51,AAA,2014J
251,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,Withdrawn,74,AAA,2013J
252,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,Withdrawn,74,AAA,2014J
253,AAA,2013J,M,Scotland,HE Qualification,20-30%,0-35,0,120,Withdrawn,83,AAA,2013J
254,AAA,2013J,M,Scotland,HE Qualification,20-30%,0-35,0,120,Withdrawn,83,AAA,2014J
255,AAA,2013J,F,Scotland,HE Qualification,50-60%,55<=,0,60,Withdrawn,67,AAA,2013J
256,AAA,2013J,F,Scotland,HE Qualification,50-60%,55<=,0,60,Withdrawn,67,AAA,2014J
257,AAA,2014J,F,Scotland,HE Qualification,50-60%,55<=,1,60,Fail,67,AAA,2013J
258,AAA,2014J,F,Scotland,HE Qualification,50-60%,55<=,1,60,Fail,67,AAA,2014J
259,AAA,2013J,F,South Region,HE Qualification,80-90%,35-55,0,120,Withdrawn,45,AAA,2013J
260,AAA,2013J,F,South Region,HE Qualification,80-90%,35-55,0,120,Withdrawn,45,AAA,2014J
261,AAA,2013J,M,South Region,HE Qualification,80-90%,35-55,0,60,Withdrawn,47,AAA,2013J
262,AAA,2013J,M,South Region,HE Qualification,80-90%,35-55,0,60,Withdrawn,47,AAA,2014J
263,AAA,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,Withdrawn,76,AAA,2013J
264,AAA,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,Withdrawn,76,AAA,2014J
265,AAA,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,Withdrawn,76,AAA,2013J
266,AAA,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,Withdrawn,76,AAA,2014J
267,AAA,2014J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,Withdrawn,76,AAA,2013J
268,AAA,2014J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,Withdrawn,76,AAA,2014J
269,AAA,2014J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,Withdrawn,76,AAA,2013J
270,AAA,2014J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,Withdrawn,76,AAA,2014J
271,AAA,2013J,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,Withdrawn,78,AAA,2013J
272,AAA,2013J,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,Withdrawn,78,AAA,2014J
273,AAA,2014J,F,North Western Region,A Level or Equivalent,30-40%,35-55,1,60,Pass,78,AAA,2013J
274,AAA,2014J,F,North Western Region,A Level or Equivalent,30-40%,35-55,1,60,Pass,78,AAA,2014J
275,AAA,2013J,M,London Region,A Level or Equivalent,90-100%,0-35,0,60,Withdrawn,50,AAA,2013J
276,AAA,2013J,M,London Region,A Level or Equivalent,90-100%,0-35,0,60,Withdrawn,50,AAA,2014J
277,AAA,2013J,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,Withdrawn,62,AAA,2013J
278,AAA,2013J,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,Withdrawn,62,AAA,2014J
279,AAA,2013J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,180,Withdrawn,35,AAA,2013J
280,AAA,2013J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,180,Withdrawn,35,AAA,2014J
281,AAA,2014J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,1,120,Fail,35,AAA,2013J
282,AAA,2014J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,1,120,Fail,35,AAA,2014J
283,AAA,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,Withdrawn,68,AAA,2013J
284,AAA,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,Withdrawn,68,AAA,2014J
285,AAA,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,Withdrawn,68,AAA,2013J
286,AAA,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,Withdrawn,68,AAA,2014J
287,AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,Withdrawn,68,AAA,2013J
288,AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,Withdrawn,68,AAA,2014J
289,AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,Withdrawn,68,AAA,2013J
290,AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,Withdrawn,68,AAA,2014J
291,AAA,2013J,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,Withdrawn,86,AAA,2013J
292,AAA,2013J,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,Withdrawn,86,AAA,2014J
293,AAA,2014J,F,South East Region,A Level or Equivalent,20-30%,0-35,1,60,Pass,86,AAA,2013J
294,AAA,2014J,F,South East Region,A Level or Equivalent,20-30%,0-35,1,60,Pass,86,AAA,2014J
295,AAA,2013J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,Withdrawn,54,AAA,2013J
296,AAA,2013J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,Withdrawn,54,AAA,2014J
297,AAA,2014J,M,Scotland,A Level or Equivalent,0-10%,0-35,1,90,Pass,54,AAA,2013J
298,AAA,2014J,M,Scotland,A Level or Equivalent,0-10%,0-35,1,90,Pass,54,AAA,2014J
299,AAA,2013J,M,West Midlands Region,HE Qualification,0-10%,35-55,0,90,Withdrawn,60,AAA,2013J
300,AAA,2013J,M,West Midlands Region,HE Qualification,0-10%,35-55,0,90,Withdrawn,60,AAA,2014J
301,AAA,2014J,M,West Midlands Region,HE Qualification,0-10%,35-55,1,60,Fail,60,AAA,2013J
302,AAA,2014J,M,West Midlands Region,HE Qualification,0-10%,35-55,1,60,Fail,60,AAA,2014J
303,AAA,2013J,M,South West Region,A Level or Equivalent,80-90%,35-55,0,180,Withdrawn,59,AAA,2013J
304,AAA,2013J,M,South West Region,A Level or Equivalent,80-90%,35-55,0,180,Withdrawn,59,AAA,2014J
305,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,Withdrawn,90,AAA,2013J
306,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,Withdrawn,90,AAA,2014J
307,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,Pass,90,AAA,2013J
308,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,Pass,90,AAA,2014J
309,AAA,2013J,M,London Region,A Level or Equivalent,30-40%,35-55,0,330,Withdrawn,37,AAA,2013J
310,AAA,2013J,M,London Region,A Level or Equivalent,30-40%,35-55,0,330,Withdrawn,37,AAA,2014J
311,AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,0,60,Withdrawn,68,AAA,2013J
312,AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,0,60,Withdrawn,68,AAA,2014J
313,AAA,2014J,F,London Region,Lower Than A Level,30-40%,35-55,1,60,Fail,68,AAA,2013J
314,AAA,2014J,F,London Region,Lower Than A Level,30-40%,35-55,1,60,Fail,68,AAA,2014J
315,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,Withdrawn,71,AAA,2013J
316,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,Withdrawn,71,AAA,2014J
317,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,60,Pass,71,AAA,2013J
318,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,60,Pass,71,AAA,2014J
319,AAA,2013J,F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,Withdrawn,34,AAA,2013J
320,AAA,2013J,F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,Withdrawn,34,AAA,2014J
321,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,Withdrawn,75,AAA,2013J
322,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,Withdrawn,75,AAA,2014J
323,AAA,2013J,M,South West Region,A Level or Equivalent,80-90%,35-55,0,180,Withdrawn,36,AAA,2013J
324,AAA,2013J,M,South West Region,A Level or Equivalent,80-90%,35-55,0,180,Withdrawn,36,AAA,2014J
325,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,Withdrawn,80,AAA,2013J
326,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,Withdrawn,80,AAA,2014J
327,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,Pass,80,AAA,2013J
328,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,Pass,80,AAA,2014J
329,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,Withdrawn,68,AAA,2013J
330,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,Withdrawn,68,AAA,2014J
331,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,Withdrawn,80,AAA,2013J
332,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,Withdrawn,80,AAA,2014J
333,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,Pass,80,AAA,2013J
334,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,Pass,80,AAA,2014J
335,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,Withdrawn,66,AAA,2013J
336,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,Withdrawn,66,AAA,2014J
337,AAA,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,Fail,66,AAA,2013J
338,AAA,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,Fail,66,AAA,2014J
339,AAA,2013J,M,South Region,Lower Than A Level,70-80%,35-55,0,60,Withdrawn,74,AAA,2013J
340,AAA,2013J,M,South Region,Lower Than A Level,70-80%,35-55,0,60,Withdrawn,74,AAA,2014J
341,AAA,2014J,M,South Region,Lower Than A Level,70-80%,35-55,1,60,Pass,74,AAA,2013J
342,AAA,2014J,M,South Region,Lower Than A Level,70-80%,35-55,1,60,Pass,74,AAA,2014J
343,AAA,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,Withdrawn,85,AAA,2013J
344,AAA,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,Withdrawn,85,AAA,2014J
345,AAA,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,Withdrawn,85,AAA,2013J
346,AAA,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,Withdrawn,85,AAA,2014J
347,AAA,2014J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,Withdrawn,85,AAA,2013J
348,AAA,2014J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,Withdrawn,85,AAA,2014J
349,AAA,2014J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,Withdrawn,85,AAA,2013J
350,AAA,2014J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,Withdrawn,85,AAA,2014J
351,AAA,2013J,F,South East Region,Lower Than A Level,90-100%,35-55,0,60,Withdrawn,57,AAA,2013J
352,AAA,2013J,F,South East Region,Lower Than A Level,90-100%,35-55,0,60,Withdrawn,57,AAA,2014J
353,AAA,2014J,F,South East Region,Lower Than A Level,90-100%,35-55,1,60,Pass,57,AAA,2013J
354,AAA,2014J,F,South East Region,Lower Than A Level,90-100%,35-55,1,60,Pass,57,AAA,2014J
355,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,0-35,0,345,Withdrawn,65,AAA,2013J
356,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,0-35,0,345,Withdrawn,65,AAA,2014J
357,AAA,2014J,M,South West Region,A Level or Equivalent,90-100%,0-35,1,210,Pass,65,AAA,2013J
358,AAA,2014J,M,South West Region,A Level or Equivalent,90-100%,0-35,1,210,Pass,65,AAA,2014J
359,AAA,2013J,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,Withdrawn,86,AAA,2013J
360,AAA,2013J,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,Withdrawn,86,AAA,2014J
361,AAA,2014J,F,North Western Region,A Level or Equivalent,30-40%,35-55,1,60,Pass,86,AAA,2013J
362,AAA,2014J,F,North Western Region,A Level or Equivalent,30-40%,35-55,1,60,Pass,86,AAA,2014J
363,AAA,2013J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,Withdrawn,67,AAA,2013J
364,AAA,2013J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,Withdrawn,67,AAA,2014J
365,AAA,2014J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,Pass,67,AAA,2013J
366,AAA,2014J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,Pass,67,AAA,2014J
367,AAA,2013J,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,Withdrawn,65,AAA,2013J
368,AAA,2013J,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,Withdrawn,65,AAA,2014J
369,AAA,2013J,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,Withdrawn,65,AAA,2013J
370,AAA,2013J,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,Withdrawn,65,AAA,2014J
371,AAA,2014J,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,Withdrawn,65,AAA,2013J
372,AAA,2014J,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,Withdrawn,65,AAA,2014J
373,AAA,2014J,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,Withdrawn,65,AAA,2013J
374,AAA,2014J,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,Withdrawn,65,AAA,2014J
375,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,120,Withdrawn,79,AAA,2013J
376,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,120,Withdrawn,79,AAA,2014J
377,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,1,60,Pass,79,AAA,2013J
378,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,1,60,Pass,79,AAA,2014J
379,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,240,Withdrawn,62,AAA,2013J
380,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,240,Withdrawn,62,AAA,2014J
381,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,1,180,Pass,62,AAA,2013J
382,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,1,180,Pass,62,AAA,2014J
383,AAA,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,Withdrawn,70,AAA,2013J
384,AAA,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,Withdrawn,70,AAA,2014J
385,AAA,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,Withdrawn,70,AAA,2013J
386,AAA,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,Withdrawn,70,AAA,2014J
387,AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,Withdrawn,70,AAA,2013J
388,AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,Withdrawn,70,AAA,2014J
389,AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,Withdrawn,70,AAA,2013J
390,AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,Withdrawn,70,AAA,2014J
391,AAA,2013J,F,South Region,HE Qualification,90-100%,35-55,0,60,Withdrawn,84,AAA,2013J
392,AAA,2013J,F,South Region,HE Qualification,90-100%,35-55,0,60,Withdrawn,84,AAA,2014J
393,AAA,2014J,F,South Region,HE Qualification,90-100%,35-55,1,60,Distinction,84,AAA,2013J
394,AAA,2014J,F,South Region,HE Qualification,90-100%,35-55,1,60,Distinction,84,AAA,2014J
395,AAA,2013J,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,Withdrawn,86,AAA,2013J
396,AAA,2013J,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,Withdrawn,86,AAA,2014J
397,AAA,2014J,F,South East Region,A Level or Equivalent,20-30%,0-35,1,60,Pass,86,AAA,2013J
398,AAA,2014J,F,South East Region,A Level or Equivalent,20-30%,0-35,1,60,Pass,86,AAA,2014J
399,AAA,2013J,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,Withdrawn,75,AAA,2013J
400,AAA,2013J,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,Withdrawn,75,AAA,2014J
401,AAA,2014J,F,West Midlands Region,HE Qualification,70-80%,0-35,1,60,Pass,75,AAA,2013J
402,AAA,2014J,F,West Midlands Region,HE Qualification,70-80%,0-35,1,60,Pass,75,AAA,2014J
403,AAA,2013J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,Withdrawn,75,AAA,2013J
404,AAA,2013J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,Withdrawn,75,AAA,2014J
405,AAA,2014J,M,Scotland,A Level or Equivalent,0-10%,0-35,1,90,Pass,75,AAA,2013J
406,AAA,2014J,M,Scotland,A Level or Equivalent,0-10%,0-35,1,90,Pass,75,AAA,2014J
407,AAA,2013J,M,West Midlands Region,HE Qualification,0-10%,35-55,0,90,Withdrawn,67,AAA,2013J
408,AAA,2013J,M,West Midlands Region,HE Qualification,0-10%,35-55,0,90,Withdrawn,67,AAA,2014J
409,AAA,2014J,M,West Midlands Region,HE Qualification,0-10%,35-55,1,60,Fail,67,AAA,2013J
410,AAA,2014J,M,West Midlands Region,HE Qualification,0-10%,35-55,1,60,Fail,67,AAA,2014J
411,AAA,2013J,M,South East Region,HE Qualification,90-100%,35-55,0,60,Withdrawn,86,AAA,2013J
412,AAA,2013J,M,South East Region,HE Qualification,90-100%,35-55,0,60,Withdrawn,86,AAA,2014J
413,AAA,2013J,M,South East Region,HE Qualification,90-100%,35-55,0,60,Withdrawn,86,AAA,2013J
414,AAA,2013J,M,South East Region,HE Qualification,90-100%,35-55,0,60,Withdrawn,86,AAA,2014J
415,AAA,2014J,M,South East Region,HE Qualification,90-100%,35-55,1,60,Withdrawn,86,AAA,2013J
416,AAA,2014J,M,South East Region,HE Qualification,90-100%,35-55,1,60,Withdrawn,86,AAA,2014J
417,AAA,2014J,M,South East Region,HE Qualification,90-100%,35-55,1,60,Withdrawn,86,AAA,2013J
418,AAA,2014J,M,South East Region,HE Qualification,90-100%,35-55,1,60,Withdrawn,86,AAA,2014J
419,AAA,2013J,F,South Region,Lower Than A Level,50-60%,55<=,0,120,Withdrawn,65,AAA,2013J
420,AAA,2013J,F,South Region,Lower Than A Level,50-60%,55<=,0,120,Withdrawn,65,AAA,2014J
421,AAA,2013J,F,South Region,Lower Than A Level,50-60%,55<=,0,120,Withdrawn,65,AAA,2013J
422,AAA,2013J,F,South Region,Lower Than A Level,50-60%,55<=,0,120,Withdrawn,65,AAA,2014J
423,AAA,2014J,F,South Region,Lower Than A Level,50-60%,55<=,1,60,Withdrawn,65,AAA,2013J
424,AAA,2014J,F,South Region,Lower Than A Level,50-60%,55<=,1,60,Withdrawn,65,AAA,2014J
425,AAA,2014J,F,South Region,Lower Than A Level,50-60%,55<=,1,60,Withdrawn,65,AAA,2013J
426,AAA,2014J,F,South Region,Lower Than A Level,50-60%,55<=,1,60,Withdrawn,65,AAA,2014J
427,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,Withdrawn,82,AAA,2013J
428,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,Withdrawn,82,AAA,2014J
429,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,1,60,Pass,82,AAA,2013J
430,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,1,60,Pass,82,AAA,2014J
431,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,Withdrawn,63,AAA,2013J
432,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,Withdrawn,63,AAA,2014J
433,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,Withdrawn,63,AAA,2013J
434,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,Withdrawn,63,AAA,2014J
435,AAA,2014J,M,South West Region,A Level or Equivalent,90-100%,35-55,1,60,Withdrawn,63,AAA,2013J
436,AAA,2014J,M,South West Region,A Level or Equivalent,90-100%,35-55,1,60,Withdrawn,63,AAA,2014J
437,AAA,2014J,M,South West Region,A Level or Equivalent,90-100%,35-55,1,60,Withdrawn,63,AAA,2013J
438,AAA,2014J,M,South West Region,A Level or Equivalent,90-100%,35-55,1,60,Withdrawn,63,AAA,2014J
439,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,Withdrawn,78,AAA,2013J
440,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,Withdrawn,78,AAA,2014J
441,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,Pass,78,AAA,2013J
442,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,Pass,78,AAA,2014J
443,AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,0,60,Withdrawn,60,AAA,2013J
444,AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,0,60,Withdrawn,60,AAA,2014J
445,AAA,2014J,F,London Region,Lower Than A Level,30-40%,35-55,1,60,Fail,60,AAA,2013J
446,AAA,2014J,F,London Region,Lower Than A Level,30-40%,35-55,1,60,Fail,60,AAA,2014J
447,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,Withdrawn,65,AAA,2013J
448,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,Withdrawn,65,AAA,2014J
449,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,60,Pass,65,AAA,2013J
450,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,60,Pass,65,AAA,2014J
451,AAA,2013J,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,Withdrawn,75,AAA,2013J
452,AAA,2013J,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,Withdrawn,75,AAA,2014J
453,AAA,2014J,M,Wales,A Level or Equivalent,90-100%,35-55,1,60,Pass,75,AAA,2013J
454,AAA,2014J,M,Wales,A Level or Equivalent,90-100%,35-55,1,60,Pass,75,AAA,2014J
455,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,Withdrawn,68,AAA,2013J
456,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,Withdrawn,68,AAA,2014J
457,AAA,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,Pass,68,AAA,2013J
458,AAA,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,Pass,68,AAA,2014J
459,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,Withdrawn,66,AAA,2013J
460,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,Withdrawn,66,AAA,2014J
461,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,1,60,Pass,66,AAA,2013J
462,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,1,60,Pass,66,AAA,2014J
463,AAA,2013J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,Withdrawn,64,AAA,2013J
464,AAA,2013J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,Withdrawn,64,AAA,2014J
465,AAA,2014J,M,North Western Region,A Level or Equivalent,70-80%,35-55,1,60,Fail,64,AAA,2013J
466,AAA,2014J,M,North Western Region,A Level or Equivalent,70-80%,35-55,1,60,Fail,64,AAA,2014J
467,AAA,2014J,M,South Region,Lower Than A Level,80-90%,35-55,0,60,Withdrawn,72,AAA,2013J
468,AAA,2014J,M,South Region,Lower Than A Level,80-90%,35-55,0,60,Withdrawn,72,AAA,2014J
469,AAA,2014J,M,South East Region,Lower Than A Level,Oct-20,35-55,0,60,Withdrawn,50,AAA,2013J
470,AAA,2014J,M,South East Region,Lower Than A Level,Oct-20,35-55,0,60,Withdrawn,50,AAA,2014J
471,AAA,2014J,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,Withdrawn,58,AAA,2013J
472,AAA,2014J,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,Withdrawn,58,AAA,2014J
473,AAA,2014J,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,Withdrawn,75,AAA,2013J
474,AAA,2014J,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,Withdrawn,75,AAA,2014J
475,AAA,2014J,F,Wales,A Level or Equivalent,0-10%,0-35,0,120,Withdrawn,73,AAA,2013J
476,AAA,2014J,F,Wales,A Level or Equivalent,0-10%,0-35,0,120,Withdrawn,73,AAA,2014J
477,AAA,2014J,F,South Region,Lower Than A Level,90-100%,0-35,0,60,Withdrawn,71,AAA,2013J
478,AAA,2014J,F,South Region,Lower Than A Level,90-100%,0-35,0,60,Withdrawn,71,AAA,2014J
